frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
0,0.000000,near,1,749.000,566.000,4.207098,10.124793,709.195,384.555,780.523,583.500,0.904297,detected
0,0.000000,far,2,626.000,405.000,2.771656,1.175703,594.898,281.000,667.086,418.715,0.900391,detected
1,0.033367,near,1,748.000,567.000,4.197523,10.160351,708.474,384.741,779.753,583.500,0.909180,detected
1,0.033367,far,2,626.000,405.000,2.771656,1.175703,595.224,281.000,667.507,418.901,0.904785,detected
2,0.066733,near,1,748.000,566.000,4.197845,10.124993,708.314,384.773,779.658,583.500,0.913086,detected
2,0.066733,far,2,626.000,406.000,2.774115,1.259405,595.412,281.000,667.781,419.101,0.907227,detected
3,0.100100,near,1,748.000,566.000,4.197845,10.124993,707.225,384.780,778.726,583.500,0.918945,detected
3,0.100100,far,2,626.000,406.000,2.774115,1.259405,595.933,281.000,668.375,419.324,0.907227,detected
4,0.133467,near,1,748.000,566.000,4.197845,10.124993,706.145,384.621,777.910,583.341,0.921875,detected
4,0.133467,far,2,626.000,406.000,2.774115,1.259405,595.834,281.079,668.181,419.310,0.906250,detected
5,0.166834,near,1,748.000,566.000,4.197845,10.124993,705.371,384.567,777.480,583.442,0.921875,detected
5,0.166834,far,2,626.000,406.000,2.774115,1.259405,595.806,281.106,668.082,419.298,0.907227,detected
6,0.200200,near,1,748.000,566.000,4.197845,10.124993,704.350,384.549,776.936,583.329,0.922363,detected
6,0.200200,far,2,626.000,406.000,2.774115,1.259405,595.808,281.114,668.020,419.289,0.905273,detected
7,0.233567,near,1,748.000,565.000,4.198167,10.089528,702.674,384.692,775.739,582.993,0.920898,detected
7,0.233567,far,2,626.000,406.000,2.774115,1.259405,595.822,281.042,667.974,419.208,0.905273,detected
8,0.266934,near,1,747.000,566.000,4.188591,10.125195,701.275,384.452,774.981,582.726,0.923340,detected
8,0.266934,far,2,626.000,406.000,2.774115,1.259405,595.663,281.015,667.821,419.249,0.904297,detected
9,0.300300,near,1,747.000,565.000,4.188900,10.089730,699.916,384.364,774.453,582.632,0.920410,detected
9,0.300300,far,2,626.000,406.000,2.774115,1.259405,595.531,281.004,667.543,419.190,0.902832,detected
10,0.333667,near,1,747.000,565.000,4.188900,10.089730,698.249,384.333,773.758,582.891,0.918945,detected
10,0.333667,far,2,626.000,406.000,2.774115,1.259405,595.517,281.073,667.402,419.239,0.898926,detected
11,0.367034,near,1,747.000,565.000,4.188900,10.089730,697.221,384.504,773.402,582.991,0.919434,detected
11,0.367034,far,2,626.000,406.000,2.774115,1.259405,595.405,281.027,667.169,419.400,0.898926,detected
12,0.400400,near,1,747.000,565.000,4.188900,10.089730,696.021,384.533,773.010,583.031,0.919922,detected
12,0.400400,far,2,626.000,405.000,2.771656,1.175703,595.604,281.009,667.128,419.244,0.900391,detected
13,0.433767,near,1,747.000,564.000,4.189209,10.054156,695.548,384.544,772.957,582.905,0.919434,detected
13,0.433767,far,2,626.000,405.000,2.771656,1.175703,595.890,281.002,667.191,419.184,0.901367,detected
14,0.467134,near,1,747.000,563.000,4.189520,10.018474,694.730,384.585,772.501,582.715,0.916504,detected
14,0.467134,far,2,626.000,406.000,2.774115,1.259405,596.213,281.000,667.285,419.161,0.901367,detected
15,0.500501,near,1,747.000,562.000,4.189832,9.982681,693.758,384.600,771.916,582.646,0.914062,detected
15,0.500501,far,2,626.000,405.000,2.771656,1.175703,596.395,281.000,667.259,419.152,0.901367,detected
16,0.533867,near,1,747.000,560.000,4.190458,9.910764,692.823,384.748,771.184,582.480,0.910156,detected
16,0.533867,far,2,626.000,405.000,2.771656,1.175703,596.727,281.000,667.554,419.148,0.901367,detected
17,0.567234,near,1,747.000,560.000,4.190458,9.910764,692.045,384.875,770.256,581.992,0.908691,detected
17,0.567234,far,2,626.000,406.000,2.774115,1.259405,597.183,281.000,667.900,419.147,0.905762,detected
18,0.600601,near,1,745.000,560.000,4.171780,9.911175,691.234,384.922,769.346,581.527,0.903809,detected
18,0.600601,far,2,627.000,406.000,2.786319,1.258873,597.381,281.000,667.997,419.146,0.906738,detected
19,0.633967,near,1,745.000,561.000,4.171495,9.947187,691.071,384.868,768.923,580.930,0.908203,detected
19,0.633967,far,2,627.000,406.000,2.786319,1.258873,597.724,281.000,668.326,419.146,0.907227,detected
20,0.667334,near,1,744.000,560.000,4.162442,9.911381,691.612,384.703,769.363,580.854,0.903809,detected
20,0.667334,far,2,627.000,405.000,2.783885,1.175169,597.813,281.000,668.482,419.146,0.906738,detected
21,0.700701,near,1,743.000,561.000,4.152848,9.947597,692.277,384.570,769.689,580.549,0.905273,detected
21,0.700701,far,2,627.000,405.000,2.783885,1.175169,598.147,281.000,668.798,419.145,0.906738,detected
22,0.734067,near,1,743.000,559.000,4.153360,9.875463,692.212,384.448,769.603,580.868,0.905273,detected
22,0.734067,far,2,626.000,405.000,2.771656,1.175703,598.264,281.070,668.916,419.074,0.907227,detected
23,0.767434,near,1,742.000,559.000,4.144008,9.875669,692.421,384.226,769.940,581.990,0.902832,detected
23,0.767434,far,2,626.000,405.000,2.771656,1.175703,598.252,281.026,669.005,419.118,0.906250,detected
24,0.800801,near,1,741.000,559.000,4.134655,9.875876,692.362,384.285,769.667,582.417,0.902344,detected
24,0.800801,far,2,626.000,406.000,2.774115,1.259405,598.429,281.009,669.129,419.135,0.904297,detected
25,0.834168,near,1,741.000,558.000,4.134884,9.839643,692.297,384.167,769.634,582.863,0.901367,detected
25,0.834168,far,2,626.000,405.000,2.771656,1.175703,598.346,281.003,669.031,419.142,0.904297,detected
26,0.867534,near,1,741.000,559.000,4.134655,9.875876,692.335,384.124,769.583,583.029,0.901367,detected
26,0.867534,far,2,626.000,405.000,2.771656,1.175703,598.600,281.001,669.266,419.144,0.903809,detected
27,0.900901,near,1,741.000,557.000,4.135113,9.803298,692.950,384.109,770.119,583.230,0.902832,detected
27,0.900901,far,2,626.000,405.000,2.771656,1.175703,598.981,281.000,669.629,419.145,0.901855,detected
28,0.934268,near,1,741.000,556.000,4.135344,9.766840,693.018,384.212,769.939,583.019,0.902832,detected
28,0.934268,far,2,626.000,405.000,2.771656,1.175703,599.490,281.000,670.101,419.145,0.900391,detected
29,0.967634,near,1,740.000,557.000,4.125732,9.803506,693.361,384.146,770.134,583.361,0.902832,detected
29,0.967634,far,2,626.000,405.000,2.771656,1.175703,599.604,281.000,670.202,419.145,0.900391,detected
30,1.001001,near,1,740.000,558.000,4.125518,9.839850,694.011,384.086,770.833,583.771,0.904297,detected
30,1.001001,far,2,626.000,405.000,2.771656,1.175703,599.684,281.000,670.189,419.145,0.901367,detected
31,1.034368,near,1,740.000,558.000,4.125518,9.839850,694.296,384.065,771.064,583.922,0.904297,detected
31,1.034368,far,2,627.000,405.000,2.783885,1.175169,599.935,281.000,670.517,419.145,0.901367,detected
32,1.067734,near,1,739.000,560.000,4.115753,9.912408,694.970,383.846,771.722,583.974,0.904785,detected
32,1.067734,far,2,626.000,405.000,2.771656,1.175703,599.840,281.000,670.392,419.145,0.901855,detected
33,1.101101,near,1,739.000,560.000,4.115753,9.912408,695.298,383.764,771.896,583.988,0.903320,detected
33,1.101101,far,2,626.000,406.000,2.774115,1.259405,600.019,281.000,670.543,419.287,0.900879,detected
34,1.134468,near,1,739.000,561.000,4.115555,9.948416,695.505,383.700,771.873,583.989,0.903320,detected
34,1.134468,far,2,626.000,406.000,2.774115,1.259405,600.107,281.000,670.568,419.340,0.901367,detected
35,1.167835,near,1,739.000,562.000,4.115357,9.984312,696.135,383.678,772.440,583.985,0.903809,detected
35,1.167835,far,2,626.000,406.000,2.774115,1.259405,600.158,281.000,670.547,419.360,0.899414,detected
36,1.201201,near,1,739.000,562.000,4.115357,9.984312,696.145,383.529,772.307,583.838,0.904785,detected
36,1.201201,far,2,626.000,406.000,2.774115,1.259405,600.631,281.071,670.785,419.295,0.900391,detected
37,1.234568,near,1,739.000,563.000,4.115160,10.020099,696.200,383.334,772.194,583.779,0.906250,detected
37,1.234568,far,2,626.000,406.000,2.774115,1.259405,600.777,281.026,670.756,419.341,0.897949,detected
38,1.267935,near,1,739.000,563.000,4.115160,10.020099,696.558,383.120,772.372,583.612,0.905762,detected
38,1.267935,far,2,626.000,404.000,2.769188,1.091662,601.494,281.010,671.207,419.358,0.895020,detected
39,1.301301,near,1,739.000,564.000,4.114963,10.055775,696.680,382.937,772.445,583.831,0.904785,detected
39,1.301301,far,2,626.000,405.000,2.771656,1.175703,601.864,281.074,671.267,419.293,0.896973,detected
40,1.334668,near,1,739.000,563.000,4.115160,10.020099,696.746,382.552,772.442,583.771,0.905273,detected
40,1.334668,far,2,626.000,405.000,2.771656,1.175703,602.726,281.098,671.830,419.197,0.899414,detected
41,1.368035,near,1,738.000,563.000,4.105866,10.020302,696.818,382.552,772.385,583.888,0.902832,detected
41,1.368035,far,2,626.000,405.000,2.771656,1.175703,602.807,281.036,671.561,419.161,0.897949,detected
42,1.401401,near,1,738.000,563.000,4.105866,10.020302,696.843,382.274,772.357,583.931,0.902832,detected
42,1.401401,far,2,627.000,405.000,2.783885,1.175169,603.451,281.013,671.964,419.147,0.894531,detected
43,1.434768,near,1,738.000,564.000,4.105684,10.055978,696.895,382.173,772.297,583.946,0.901367,detected
43,1.434768,far,2,626.000,404.000,2.769188,1.091662,604.938,281.004,673.127,419.284,0.886719,detected
44,1.468135,near,1,738.000,562.000,4.106049,9.984516,696.966,381.821,772.215,583.807,0.900879,detected
44,1.468135,far,2,626.000,404.000,2.769188,1.091662,605.903,281.000,673.851,419.407,0.886719,detected
45,1.501502,near,1,737.000,562.000,4.096741,9.984720,697.013,381.587,772.159,583.896,0.901367,detected
45,1.501502,far,2,627.000,404.000,2.781442,1.091125,606.894,281.141,674.462,419.240,0.885742,detected
46,1.534868,near,1,738.000,562.000,4.106049,9.984516,697.047,381.504,772.115,583.928,0.903809,detected
46,1.534868,far,2,627.000,404.000,2.781442,1.091125,608.149,281.123,675.484,419.177,0.879395,detected
47,1.568235,near,1,737.000,562.000,4.096741,9.984720,697.069,381.054,772.086,583.656,0.907715,detected
47,1.568235,far,2,628.000,404.000,2.793696,1.090589,609.459,281.116,676.133,419.224,0.872559,detected
48,1.601602,near,1,737.000,562.000,4.096741,9.984720,697.778,381.315,772.504,583.835,0.903320,detected
48,1.601602,far,2,629.000,405.000,2.808345,1.174101,610.804,281.042,676.620,419.171,0.869629,detected
49,1.634968,near,1,738.000,560.000,4.106416,9.912613,697.577,382.130,771.991,583.903,0.907715,detected
49,1.634968,far,2,629.000,404.000,2.805951,1.090052,612.258,281.014,677.516,419.293,0.871094,detected
50,1.668335,near,1,739.000,559.000,4.115952,9.876288,697.078,383.864,771.077,584.213,0.908203,detected
50,1.668335,far,2,630.000,404.000,2.818206,1.089516,612.938,281.003,677.676,419.197,0.855469,detected
51,1.701702,near,1,740.000,560.000,4.125090,9.912202,698.197,385.230,771.700,584.043,0.907227,detected
51,1.701702,far,2,632.000,404.000,2.842718,1.088442,612.635,281.000,676.539,419.019,0.857422,detected
52,1.735068,near,1,740.000,559.000,4.125304,9.876082,699.281,387.019,772.411,584.548,0.907227,detected
52,1.735068,far,2,633.000,404.000,2.854975,1.087905,613.318,281.000,676.401,418.881,0.868164,detected
53,1.768435,near,1,738.000,555.000,4.107344,9.730897,701.109,388.248,773.532,583.595,0.907715,detected
53,1.768435,far,2,636.000,404.000,2.891747,1.086295,614.000,281.000,676.313,418.830,0.872559,detected
54,1.801802,near,1,738.000,554.000,4.107532,9.694214,702.227,388.726,774.651,583.663,0.912598,detected
54,1.801802,far,2,639.000,402.000,2.924205,0.915507,615.016,281.000,676.763,418.954,0.878418,detected
55,1.835169,near,1,736.000,557.000,4.088211,9.804338,702.966,388.278,775.291,583.262,0.913086,detected
55,1.835169,far,2,640.000,402.000,2.936514,0.914965,616.141,281.000,677.291,418.647,0.886230,detected
56,1.868535,near,1,734.000,554.000,4.069837,9.695055,704.296,387.663,775.587,579.979,0.905762,detected
56,1.868535,far,2,641.000,402.000,2.948824,0.914423,617.209,281.000,677.946,418.461,0.878906,detected
57,1.901902,near,1,733.000,555.000,4.060299,9.731944,706.484,387.842,775.118,572.589,0.903809,detected
57,1.901902,far,2,643.000,403.000,2.975508,0.998111,619.220,281.000,679.812,418.607,0.843262,detected
58,1.935269,near,1,728.000,554.000,4.013301,9.696316,707.823,387.930,775.537,569.839,0.901367,detected
58,1.935269,far,2,644.000,403.000,2.987795,0.997571,620.254,281.000,680.478,418.664,0.884277,detected
59,1.968635,near,1,729.000,556.000,4.022613,9.769343,709.762,388.926,777.086,568.884,0.895020,detected
59,1.968635,far,2,646.000,402.000,3.010380,0.911713,621.872,281.000,682.144,419.681,0.878906,detected
60,2.002002,near,1,729.000,554.000,4.022723,9.696106,711.391,390.039,779.001,568.010,0.900391,detected
60,2.002002,far,2,647.000,401.000,3.020721,0.826043,623.027,281.000,682.597,418.648,0.880859,detected
61,2.035369,near,1,729.000,553.000,4.022779,9.659316,712.121,391.120,780.676,567.742,0.905273,detected
61,2.035369,far,2,649.000,404.000,3.051137,1.079316,624.693,281.000,684.461,419.035,0.885742,detected
62,2.068735,near,1,730.000,554.000,4.032146,9.695896,713.958,391.645,784.266,567.693,0.911621,detected
62,2.068735,far,2,649.000,399.000,3.041531,0.653639,626.574,281.000,686.538,418.968,0.888672,detected
63,2.102102,near,1,730.000,555.000,4.032075,9.732573,715.214,392.250,787.819,568.149,0.914551,detected
63,2.102102,far,2,648.000,405.000,3.040797,1.163950,627.258,281.000,687.418,419.227,0.884766,detected
64,2.135469,near,1,730.000,553.000,4.032216,9.659104,715.951,393.027,790.502,567.212,0.919434,detected
64,2.135469,far,2,647.000,402.000,3.022692,0.911171,627.037,281.000,687.159,419.182,0.874023,detected
65,2.168836,near,1,728.000,552.000,4.013383,9.622622,715.042,394.013,791.436,566.323,0.921875,detected
65,2.168836,far,2,648.000,404.000,3.038874,1.079852,627.569,281.000,687.504,419.164,0.871094,detected
66,2.202202,near,1,728.000,550.000,4.013465,9.548466,714.803,396.368,792.154,564.304,0.923340,detected
66,2.202202,far,2,648.000,403.000,3.036943,0.995413,628.161,281.000,687.603,418.660,0.862793,detected
67,2.235569,near,1,728.000,547.000,4.013590,9.436355,713.823,397.650,792.630,562.724,0.926758,detected
67,2.235569,far,2,649.000,402.000,3.047318,0.910087,628.412,281.000,687.548,418.540,0.862793,detected
68,2.268936,near,1,727.000,545.000,4.004118,9.361240,712.447,399.388,792.584,561.752,0.927246,detected
68,2.268936,far,2,648.000,397.000,3.025193,0.481467,628.847,281.000,687.130,417.076,0.860840,detected
69,2.302302,near,1,727.000,543.000,4.004172,9.285433,710.272,399.702,791.853,560.426,0.929199,detected
69,2.302302,far,2,648.000,401.000,3.033059,0.825498,629.199,281.000,687.866,418.095,0.870605,detected
70,2.335669,near,1,726.000,542.000,3.994598,9.247568,708.417,400.068,791.436,559.691,0.924316,detected
70,2.335669,far,2,647.000,404.000,3.026611,1.080390,629.449,281.709,688.549,419.828,0.870605,detected
71,2.369036,near,1,726.000,539.000,3.994633,9.132588,706.086,399.305,790.592,558.455,0.919434,detected
71,2.369036,far,2,645.000,401.000,2.996046,0.827132,630.582,283.463,689.422,419.918,0.882324,detected
72,2.402402,near,1,726.000,538.000,3.994645,9.094016,703.579,397.843,789.612,557.464,0.916016,detected
72,2.402402,far,2,644.000,404.000,2.989825,1.082000,632.979,287.620,691.585,420.802,0.886230,detected
73,2.435769,near,1,726.000,536.000,3.994669,9.016501,700.948,395.418,788.660,556.134,0.913574,detected
73,2.435769,far,2,645.000,405.000,3.004084,1.165553,634.711,291.036,693.950,422.923,0.896484,detected
74,2.469136,near,1,726.000,539.000,3.994633,9.132588,696.964,392.506,786.763,555.677,0.908203,detected
74,2.469136,far,2,646.000,406.000,3.018285,1.248770,634.902,293.202,694.639,423.626,0.858887,detected
75,2.502503,near,1,724.000,541.000,3.975378,9.209805,692.631,389.041,784.387,555.968,0.907715,detected
75,2.502503,far,2,646.000,408.000,3.022190,1.415261,634.379,294.041,694.839,424.373,0.843750,detected
76,2.535869,near,1,723.000,544.000,3.965864,9.324270,687.895,385.562,781.004,556.534,0.903320,detected
76,2.535869,far,2,646.000,410.000,3.026063,1.580415,632.793,292.239,694.527,425.062,0.863770,detected
77,2.569236,near,1,719.000,543.000,3.927493,9.287188,682.590,383.489,775.428,557.058,0.910645,detected
77,2.569236,far,2,644.000,408.000,2.997864,1.416315,632.356,291.324,694.919,425.444,0.879395,detected
78,2.602603,near,1,718.000,543.000,3.917909,9.287407,677.802,381.956,769.402,557.426,0.910645,detected
78,2.602603,far,2,645.000,407.000,3.008054,1.332713,631.854,289.885,695.218,425.570,0.884277,detected
79,2.635969,near,1,713.000,544.000,3.870180,9.326455,673.037,380.882,762.854,557.729,0.899414,detected
79,2.635969,far,2,641.000,408.000,2.961377,1.417895,631.387,289.038,695.007,424.893,0.868164,detected
80,2.669336,near,1,708.000,545.000,3.822608,9.365376,669.367,380.513,757.297,558.706,0.890625,detected
80,2.669336,far,2,638.000,403.000,2.914084,1.000808,630.650,288.348,695.026,425.325,0.866211,detected
81,2.702703,near,1,703.000,547.000,3.775527,9.441752,664.372,380.833,751.078,560.780,0.897461,detected
81,2.702703,far,2,639.000,407.000,2.934935,1.335889,629.145,288.504,694.400,427.031,0.881348,detected
82,2.736069,near,1,698.000,549.000,3.728748,9.517639,659.063,382.115,744.999,562.703,0.901367,detected
82,2.736069,far,2,638.000,409.000,2.927031,1.502199,628.678,289.122,694.603,429.074,0.881836,detected
83,2.769436,near,1,693.000,549.000,3.681310,9.518710,654.383,383.342,739.919,563.297,0.919434,detected
83,2.769436,far,2,637.000,411.000,2.919190,1.667171,626.476,291.184,692.752,431.312,0.867188,detected
84,2.802803,near,1,690.000,550.000,3.653375,9.556574,649.971,384.931,735.779,563.800,0.929199,detected
84,2.802803,far,2,636.000,414.000,2.913554,1.911899,624.103,293.517,690.746,434.753,0.837402,detected
85,2.836170,near,1,687.000,549.000,3.624393,9.519995,646.125,386.012,732.682,563.840,0.926270,detected
85,2.836170,far,2,637.000,416.000,2.929779,2.072584,622.576,295.514,687.241,433.770,0.807617,detected
86,2.869536,near,1,685.000,549.000,3.605423,9.520423,643.663,386.003,731.088,563.278,0.922363,detected
