Frame,Visibility,X,Y,Source,Confidence
0,0,0,0,rejected_static_motion,0.000
1,1,606,348,refined,0.504
2,1,608,348,refined,0.524
3,0,0,0,rejected_static_lock,0.000
4,0,0,0,rejected_static_lock,0.000
5,0,0,0,rejected_static_lock,0.000
6,0,0,0,rejected_static_lock,0.000
7,0,0,0,rejected_static_lock,0.000
8,0,0,0,rejected_static_lock,0.000
9,0,0,0,rejected_static_lock,0.000
10,0,0,0,rejected_static_lock,0.000
11,0,0,0,rejected_static_lock,0.000
12,0,0,0,rejected_static_lock,0.000
13,0,0,0,rejected_static_lock,0.000
14,0,0,0,rejected_static_lock,0.000
15,0,0,0,rejected_static_lock,0.000
16,0,0,0,rejected_static_lock,0.000
17,0,0,0,rejected_static_lock,0.000
18,0,0,0,rejected_static_lock,0.000
19,0,0,0,rejected_static_lock,0.000
20,0,0,0,rejected_static_lock,0.000
21,0,0,0,rejected_static_lock,0.000
22,0,0,0,rejected_static_lock,0.000
23,0,0,0,rejected_static_lock,0.000
24,0,0,0,rejected_static_lock,0.000
25,0,0,0,rejected_static_lock,0.000
26,0,0,0,rejected_static_lock,0.000
27,0,0,0,rejected_static_lock,0.000
28,0,0,0,rejected_static_lock,0.000
29,0,0,0,rejected_static_lock,0.000
30,0,0,0,rejected_static_lock,0.000
31,0,0,0,rejected_static_lock,0.000
32,0,0,0,rejected_static_lock,0.000
33,0,0,0,rejected_static_lock,0.000
34,0,0,0,rejected_static_lock,0.000
35,0,0,0,rejected_static_lock,0.000
36,0,0,0,rejected_static_lock,0.000
37,0,0,0,rejected_static_lock,0.000
38,0,0,0,rejected_static_lock,0.000
39,0,0,0,rejected_static_lock,0.000
40,0,0,0,rejected_static_lock,0.000
41,0,0,0,rejected_static_lock,0.000
42,0,0,0,rejected_static_lock,0.000
43,0,0,0,rejected_static_lock,0.000
44,0,0,0,rejected_static_lock,0.000
45,0,0,0,rejected_static_lock,0.000
46,0,0,0,rejected_static_lock,0.000
47,0,0,0,rejected_static_lock,0.000
48,0,0,0,rejected_static_lock,0.000
49,0,0,0,rejected_static_lock,0.000
50,0,0,0,rejected_static_lock,0.000
51,0,0,0,rejected_static_lock,0.000
52,0,0,0,rejected_jump,0.000
53,1,614,350,refined,0.462
54,1,615,352,refined,0.511
55,1,615,352,refined,0.475
56,1,615,352,refined,0.535
57,1,615,352,refined,0.494
58,1,615,353,refined,0.507
59,1,615,353,refined,0.498
60,1,614,352,interp,0.250
61,1,612,352,refined,0.541
62,1,613,347,refined,0.639
63,1,611,348,refined,0.559
64,1,614,343,interp,0.250
65,1,618,338,refined,0.601
66,1,621,333,refined,0.750
67,1,626,327,refined,0.686
68,1,626,323,refined,0.736
69,1,633,318,refined,0.800
70,1,634,317,refined,0.766
71,1,643,321,refined,0.800
72,1,646,323,refined,0.800
73,1,651,327,refined,0.754
74,1,653,324,refined,0.770
75,1,658,331,refined,0.800
76,1,661,334,refined,0.800
77,1,666,341,refined,0.675
78,1,668,348,refined,0.654
79,1,671,355,refined,0.683
80,1,676,364,refined,0.723
81,1,679,371,refined,0.655
82,1,681,383,refined,0.650
83,1,684,394,refined,0.725
84,1,687,405,refined,0.686
85,1,694,388,interp,0.250
86,1,701,370,refined,0.533
87,1,704,343,refined,0.503
88,1,710,315,refined,0.471
89,1,714,296,interp,0.250
90,1,719,277,refined,0.665
91,1,725,263,refined,0.607
92,1,728,252,interp,0.250
93,1,730,242,refined,0.583
94,1,734,234,interp,0.250
95,1,738,226,refined,0.581
96,1,740,221,refined,0.694
97,1,743,217,refined,0.724
98,1,746,212,refined,0.671
99,1,748,209,refined,0.658
100,1,749,208,refined,0.678
101,1,751,208,refined,0.687
102,1,753,207,refined,0.680
103,1,757,210,refined,0.691
104,1,758,210,refined,0.711
105,1,760,213,refined,0.706
106,1,762,217,refined,0.702
107,1,764,222,refined,0.692
108,1,756,218,interp,0.250
109,1,747,214,interp,0.250
110,1,738,210,interp,0.250
111,1,730,206,refined,0.764
112,1,707,189,refined,0.752
113,1,686,175,refined,0.800
114,0,0,0,rejected_roi,0.000
115,0,0,0,rejected_roi,0.000
116,0,0,0,rejected_roi,0.000
117,0,0,0,rejected_roi,0.000
118,0,0,0,rejected_roi,0.000
119,0,0,0,rejected_roi,0.000
120,0,0,0,rejected_roi,0.000
121,0,0,0,rejected_roi,0.000
122,0,0,0,rejected_roi,0.000
123,0,0,0,rejected_roi,0.000
124,0,0,0,rejected_roi,0.000
125,0,0,0,rejected_roi,0.000
126,0,0,0,rejected_roi,0.000
127,0,0,0,rejected_roi,0.000
128,0,0,0,rejected_roi,0.000
129,1,507,173,refined,0.800
130,1,500,180,refined,0.800
131,1,491,189,refined,0.800
132,1,485,200,refined,0.800
133,1,476,213,refined,0.800
134,1,469,223,refined,0.800
135,1,462,236,refined,0.800
136,1,455,250,refined,0.800
137,1,450,265,refined,0.800
138,1,443,283,refined,0.731
139,1,437,296,refined,0.776
140,1,431,314,refined,0.704
141,1,435,320,refined,0.800
142,1,460,310,refined,0.664
143,1,472,300,refined,0.593
144,1,483,297,refined,0.675
145,1,490,296,refined,0.758
146,1,497,294,refined,0.754
147,1,503,296,refined,0.788
148,1,509,296,refined,0.730
149,1,513,297,refined,0.745
150,1,518,299,refined,0.716
151,1,520,302,refined,0.712
152,1,523,307,refined,0.681
153,1,526,311,refined,0.699
154,1,529,314,refined,0.705
155,1,538,314,refined,0.690
156,1,543,308,refined,0.691
157,1,548,303,refined,0.667
158,1,549,302,refined,0.551
159,1,554,303,refined,0.531
160,1,558,306,refined,0.540
161,1,560,308,refined,0.671
162,1,564,309,refined,0.777
163,1,566,313,refined,0.763
164,1,569,316,refined,0.655
165,1,572,322,refined,0.800
166,1,575,331,refined,0.705
167,1,578,336,refined,0.798
168,1,580,343,refined,0.728
169,1,583,353,refined,0.800
170,1,584,361,refined,0.800
171,1,586,371,refined,0.800
172,1,588,382,refined,0.689
173,1,589,393,refined,0.637
174,1,592,405,refined,0.699
175,1,593,417,refined,0.579
176,1,593,432,refined,0.556
177,1,594,446,refined,0.800
178,1,601,433,interp,0.250
179,1,607,421,interp,0.250
180,1,614,408,interp,0.250
181,1,620,396,interp,0.250
182,1,627,383,refined,0.602
183,1,640,345,refined,0.663
184,1,650,305,refined,0.598
185,1,660,272,refined,0.732
186,1,669,244,refined,0.599
187,1,676,222,refined,0.587
188,1,683,204,refined,0.643
189,1,688,190,refined,0.800
190,1,695,175,refined,0.777
191,0,0,0,rejected_roi,0.000
192,0,0,0,rejected_roi,0.000
193,0,0,0,rejected_roi,0.000
194,0,0,0,rejected_roi,0.000
195,0,0,0,rejected_roi,0.000
196,0,0,0,rejected_roi,0.000
197,0,0,0,rejected_roi,0.000
198,0,0,0,rejected_roi,0.000
199,0,0,0,rejected_roi,0.000
200,0,0,0,rejected_roi,0.000
201,0,0,0,rejected_roi,0.000
202,0,0,0,rejected_roi,0.000
203,0,0,0,rejected_roi,0.000
204,0,0,0,rejected_roi,0.000
205,0,0,0,rejected_roi,0.000
206,0,0,0,rejected_roi,0.000
207,0,0,0,rejected_roi,0.000
208,0,0,0,rejected_roi,0.000
209,0,0,0,rejected_roi,0.000
210,0,0,0,rejected_roi,0.000
211,0,0,0,rejected_roi,0.000
212,1,766,172,refined,0.800
213,1,769,180,refined,0.781
214,1,771,189,refined,0.800
215,1,781,184,refined,0.769
216,1,793,173,refined,0.789
217,0,0,0,rejected_roi,0.000
218,0,0,0,rejected_roi,0.000
219,0,0,0,rejected_roi,0.000
220,0,0,0,rejected_roi,0.000
221,0,0,0,rejected_roi,0.000
222,0,0,0,rejected_roi,0.000
223,0,0,0,rejected_roi,0.000
224,0,0,0,rejected_roi,0.000
225,0,0,0,rejected_roi,0.000
226,0,0,0,rejected_roi,0.000
227,0,0,0,rejected_roi,0.000
228,0,0,0,rejected_roi,0.000
229,1,853,172,refined,0.800
230,1,854,179,refined,0.800
231,1,857,187,refined,0.800
232,1,859,198,refined,0.800
233,1,861,205,refined,0.800
234,1,862,218,refined,0.800
235,1,864,228,refined,0.800
236,1,864,241,refined,0.800
237,1,866,256,refined,0.800
238,1,866,270,refined,0.800
239,1,867,285,refined,0.800
240,1,868,302,refined,0.705
241,1,868,319,refined,0.729
242,1,868,337,refined,0.708
243,1,867,355,refined,0.606
244,1,868,372,refined,0.600
245,1,868,391,refined,0.573
246,1,868,407,refined,0.575
247,1,850,378,interp,0.250
248,1,832,349,interp,0.250
249,1,814,320,refined,0.620
250,1,806,300,refined,0.617
251,1,796,285,refined,0.667
252,1,791,275,refined,0.775
253,1,784,266,refined,0.680
254,1,783,260,refined,0.770
255,1,778,255,refined,0.800
256,1,773,252,refined,0.593
257,1,771,250,refined,0.642
258,1,768,247,refined,0.638
259,1,765,249,refined,0.719
260,1,762,249,refined,0.674
261,1,759,251,refined,0.578
262,1,756,253,interp,0.250
263,1,754,255,refined,0.621
264,1,730,256,interp,0.250
265,1,706,257,refined,0.533
266,1,689,258,refined,0.699
267,1,670,262,refined,0.800
268,1,655,267,refined,0.800
269,1,638,271,refined,0.764
270,1,623,276,refined,0.800
271,1,607,281,refined,0.693
272,1,597,286,refined,0.751
273,1,584,294,refined,0.590
274,1,573,303,refined,0.530
275,1,562,312,refined,0.760
