frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
0,0.000000,near,1,595.000,575.000,2.821322,10.362321,551.801,388.707,642.809,592.862,0.918902,detected
0,0.000000,far,2,709.000,410.000,3.809002,1.199054,687.755,286.000,751.937,428.822,0.897424,detected
1,0.033367,near,1,595.000,575.000,2.821322,10.362321,551.883,389.146,642.622,592.688,0.921403,detected
1,0.033367,far,2,709.000,411.000,3.809466,1.283141,687.586,286.000,751.788,428.864,0.900569,detected
2,0.066733,near,1,595.000,575.000,2.821322,10.362321,552.057,389.448,642.612,592.554,0.920268,detected
2,0.066733,far,2,710.000,412.000,3.822118,1.366514,687.843,286.096,752.066,429.067,0.903953,detected
3,0.100100,near,1,595.000,575.000,2.821322,10.362321,552.056,389.531,642.612,592.619,0.920562,detected
3,0.100100,far,2,710.000,412.000,3.822118,1.366514,688.056,286.208,752.218,429.181,0.902372,detected
4,0.133467,near,1,595.000,575.000,2.821322,10.362321,552.055,389.883,642.478,592.642,0.920636,detected
4,0.133467,far,2,711.000,413.000,3.834720,1.449553,688.230,286.395,752.242,429.179,0.903142,detected
5,0.166834,near,1,595.000,575.000,2.821322,10.362321,552.017,390.014,642.379,592.621,0.919973,detected
5,0.166834,far,2,711.000,412.000,3.834309,1.366140,688.291,286.474,752.146,429.130,0.903290,detected
6,0.200200,near,1,595.000,575.000,2.821322,10.362321,551.864,390.318,642.099,592.686,0.921402,detected
6,0.200200,far,2,711.000,413.000,3.834720,1.449553,688.474,286.797,752.086,429.099,0.905141,detected
7,0.233567,near,1,595.000,575.000,2.821322,10.362321,552.028,389.964,642.422,592.636,0.921496,detected
7,0.233567,far,2,712.000,413.000,3.846886,1.449181,688.503,286.837,751.998,429.111,0.906454,detected
8,0.266934,near,1,595.000,575.000,2.821322,10.362321,551.788,390.257,641.998,592.616,0.920831,detected
8,0.266934,far,2,712.000,413.000,3.846886,1.449181,688.271,286.764,751.646,429.109,0.906845,detected
9,0.300300,near,1,595.000,575.000,2.821322,10.362321,551.617,389.965,641.854,592.542,0.921160,detected
9,0.300300,far,2,712.000,413.000,3.846886,1.449181,688.361,286.860,751.447,429.094,0.900136,detected
10,0.333667,near,1,595.000,575.000,2.821322,10.362321,551.507,389.838,641.719,592.534,0.921706,detected
