Frame,Visibility,X,Y,Source,Confidence
0,0,0,0,missing,0.000
1,0,0,0,missing,0.000
2,0,0,0,missing,0.000
3,0,0,0,missing,0.000
4,0,0,0,missing,0.000
5,0,0,0,missing,0.000
6,0,0,0,missing,0.000
7,0,0,0,missing,0.000
8,0,0,0,missing,0.000
9,0,0,0,missing,0.000
10,0,0,0,missing,0.000
11,0,0,0,missing,0.000
12,0,0,0,missing,0.000
13,0,0,0,missing,0.000
14,0,0,0,missing,0.000
15,0,0,0,missing,0.000
16,0,0,0,missing,0.000
17,0,0,0,missing,0.000
18,0,0,0,missing,0.000
19,0,0,0,missing,0.000
20,0,0,0,missing,0.000
21,0,0,0,missing,0.000
22,0,0,0,missing,0.000
23,0,0,0,missing,0.000
24,0,0,0,missing,0.000
25,0,0,0,missing,0.000
26,0,0,0,missing,0.000
27,0,0,0,missing,0.000
28,0,0,0,missing,0.000
29,1,622,351,refined,0.800
30,1,619,357,refined,0.800
31,1,619,362,refined,0.800
32,1,616,370,refined,0.795
33,1,616,377,refined,0.800
34,1,615,385,refined,0.800
35,1,613,393,refined,0.800
36,1,613,405,refined,0.800
37,1,611,413,refined,0.714
38,1,604,386,interp,0.250
39,1,596,358,refined,0.584
40,1,582,296,refined,0.550
41,1,570,239,refined,0.677
42,0,0,0,rejected_roi,0.000
43,0,0,0,rejected_roi,0.000
44,0,0,0,rejected_roi,0.000
45,0,0,0,rejected_roi,0.000
46,0,0,0,rejected_roi,0.000
47,0,0,0,rejected_roi,0.000
48,0,0,0,rejected_roi,0.000
49,0,0,0,missing,0.000
50,0,0,0,missing,0.000
51,0,0,0,missing,0.000
52,0,0,0,missing,0.000
53,0,0,0,missing,0.000
54,0,0,0,missing,0.000
55,0,0,0,missing,0.000
56,0,0,0,missing,0.000
57,0,0,0,missing,0.000
58,0,0,0,missing,0.000
59,0,0,0,missing,0.000
60,0,0,0,missing,0.000
61,0,0,0,missing,0.000
62,0,0,0,missing,0.000
63,0,0,0,missing,0.000
64,0,0,0,missing,0.000
65,0,0,0,missing,0.000
66,0,0,0,missing,0.000
67,0,0,0,missing,0.000
68,0,0,0,missing,0.000
69,0,0,0,missing,0.000
70,0,0,0,missing,0.000
71,0,0,0,missing,0.000
72,0,0,0,missing,0.000
73,0,0,0,missing,0.000
74,0,0,0,missing,0.000
75,0,0,0,missing,0.000
76,0,0,0,missing,0.000
77,0,0,0,missing,0.000
78,0,0,0,missing,0.000
79,0,0,0,missing,0.000
80,0,0,0,missing,0.000
81,0,0,0,rejected_roi,0.000
82,0,0,0,rejected_roi,0.000
83,0,0,0,rejected_roi,0.000
84,0,0,0,rejected_roi,0.000
85,0,0,0,rejected_roi,0.000
86,0,0,0,rejected_roi,0.000
87,0,0,0,rejected_roi,0.000
88,0,0,0,rejected_roi,0.000
89,0,0,0,rejected_roi,0.000
90,0,0,0,rejected_roi,0.000
91,0,0,0,rejected_roi,0.000
92,0,0,0,rejected_roi,0.000
93,1,352,242,refined,0.800
94,1,350,264,refined,0.712
95,1,350,288,refined,0.522
96,1,347,312,refined,0.567
97,1,346,337,refined,0.523
98,1,346,359,refined,0.723
99,1,344,383,refined,0.679
100,1,343,401,refined,0.800
101,1,379,390,refined,0.754
102,1,405,375,refined,0.800
103,1,421,367,refined,0.800
104,1,432,364,refined,0.756
105,1,440,361,refined,0.728
106,1,446,360,refined,0.761
107,1,453,359,refined,0.800
108,1,459,359,refined,0.800
109,1,466,360,refined,0.800
110,1,470,362,refined,0.800
111,1,474,365,refined,0.800
112,1,479,367,refined,0.800
113,1,484,371,refined,0.800
114,1,486,374,refined,0.800
115,1,503,371,refined,0.800
116,1,521,359,refined,0.794
117,1,534,348,refined,0.800
118,1,543,346,refined,0.800
119,1,554,343,refined,0.800
120,1,566,342,refined,0.800
121,1,578,340,refined,0.800
122,1,585,340,refined,0.800
123,1,595,339,refined,0.800
124,1,603,342,refined,0.800
125,1,611,344,refined,0.800
126,1,620,348,refined,0.800
127,1,627,350,refined,0.800
128,1,633,356,refined,0.800
129,1,642,362,refined,0.800
130,1,648,368,refined,0.800
131,1,656,377,refined,0.800
132,1,662,384,refined,0.800
133,1,668,393,refined,0.800
134,1,673,402,refined,0.800
135,1,678,413,refined,0.800
136,1,684,426,refined,0.578
137,1,689,438,refined,0.534
138,1,694,449,refined,0.583
139,1,698,463,refined,0.614
140,1,703,477,refined,0.573
141,1,707,491,refined,0.577
142,1,710,505,refined,0.623
143,1,717,489,refined,0.492
144,1,726,449,refined,0.537
145,1,734,415,refined,0.599
146,1,740,388,refined,0.708
147,1,746,367,refined,0.763
148,1,750,351,refined,0.733
149,1,755,338,refined,0.787
150,1,760,326,refined,0.606
151,1,763,316,refined,0.694
152,1,764,308,refined,0.736
153,1,768,303,refined,0.776
154,1,770,297,refined,0.756
155,1,773,293,refined,0.800
156,1,776,290,interp,0.250
157,1,779,287,refined,0.777
158,1,780,286,refined,0.741
159,1,782,287,refined,0.711
160,1,784,287,refined,0.732
161,1,785,289,refined,0.721
162,1,788,291,refined,0.782
163,1,790,294,refined,0.800
164,1,790,296,interp,0.250
165,1,791,297,refined,0.723
166,1,786,300,refined,0.780
167,1,789,301,refined,0.787
168,1,794,305,refined,0.800
169,1,795,308,refined,0.799
170,1,796,313,refined,0.800
171,1,796,319,refined,0.800
172,1,797,325,refined,0.800
173,1,798,331,refined,0.800
174,1,798,341,refined,0.800
175,1,799,349,refined,0.800
176,1,799,356,refined,0.800
177,1,800,368,refined,0.800
178,1,801,379,refined,0.800
179,1,801,388,refined,0.800
180,1,801,401,refined,0.782
181,1,802,415,refined,0.698
182,1,802,428,refined,0.623
183,1,802,441,refined,0.657
184,1,802,455,refined,0.773
185,1,802,470,refined,0.637
186,1,802,464,interp,0.250
187,1,802,457,refined,0.682
188,1,801,440,refined,0.495
189,1,801,423,refined,0.551
190,1,799,413,refined,0.633
191,1,798,398,refined,0.699
192,1,796,391,refined,0.716
193,1,793,385,refined,0.800
194,1,795,377,refined,0.800
195,1,799,369,refined,0.800
196,1,796,366,refined,0.800
197,1,796,362,refined,0.800
198,1,798,361,refined,0.800
199,1,799,358,refined,0.800
200,1,801,358,refined,0.659
201,1,800,359,refined,0.570
202,1,801,360,refined,0.702
203,1,800,362,refined,0.800
204,1,801,367,refined,0.800
205,1,799,371,refined,0.800
206,1,800,376,refined,0.800
207,1,800,381,refined,0.800
208,1,800,388,refined,0.800
209,1,801,396,refined,0.681
210,1,802,404,refined,0.732
211,1,801,413,refined,0.685
212,1,803,423,refined,0.578
213,1,803,431,refined,0.550
214,1,794,429,refined,0.544
215,1,775,396,refined,0.567
216,1,756,364,refined,0.779
217,1,739,344,refined,0.622
218,1,724,323,refined,0.681
219,1,711,303,refined,0.590
220,1,696,286,refined,0.706
221,1,685,274,refined,0.800
222,1,671,260,refined,0.800
223,1,660,247,refined,0.800
224,1,647,238,refined,0.800
225,1,637,230,refined,0.800
226,0,0,0,rejected_roi,0.000
227,0,0,0,rejected_roi,0.000
228,0,0,0,rejected_roi,0.000
229,0,0,0,rejected_roi,0.000
230,0,0,0,rejected_roi,0.000
231,0,0,0,rejected_roi,0.000
232,0,0,0,rejected_roi,0.000
233,0,0,0,rejected_roi,0.000
234,0,0,0,rejected_roi,0.000
235,0,0,0,rejected_roi,0.000
236,0,0,0,rejected_roi,0.000
237,1,522,225,refined,0.800
238,1,515,232,refined,0.800
239,1,505,241,refined,0.800
240,1,497,248,refined,0.800
241,1,488,259,refined,0.800
242,1,480,269,refined,0.800
243,1,472,281,refined,0.800
244,1,465,293,refined,0.800
245,1,457,307,refined,0.800
246,1,451,323,refined,0.800
247,1,443,336,refined,0.800
248,1,436,351,refined,0.800
249,1,430,367,refined,0.800
250,1,422,385,refined,0.800
251,1,418,404,refined,0.765
252,1,457,349,refined,0.800
253,1,499,292,refined,0.800
254,1,532,250,refined,0.800
255,0,0,0,rejected_roi,0.000
256,0,0,0,rejected_roi,0.000
257,0,0,0,rejected_roi,0.000
258,0,0,0,rejected_roi,0.000
259,0,0,0,rejected_roi,0.000
260,0,0,0,rejected_roi,0.000
261,0,0,0,rejected_roi,0.000
262,0,0,0,rejected_roi,0.000
263,0,0,0,rejected_roi,0.000
264,0,0,0,rejected_roi,0.000
265,0,0,0,rejected_roi,0.000
266,0,0,0,rejected_roi,0.000
267,0,0,0,rejected_roi,0.000
268,0,0,0,rejected_roi,0.000
269,0,0,0,rejected_roi,0.000
270,0,0,0,rejected_roi,0.000
271,0,0,0,rejected_roi,0.000
272,0,0,0,rejected_roi,0.000
273,0,0,0,rejected_roi,0.000
274,0,0,0,rejected_roi,0.000
275,0,0,0,rejected_roi,0.000
276,0,0,0,rejected_roi,0.000
277,0,0,0,rejected_roi,0.000
278,0,0,0,rejected_roi,0.000
279,0,0,0,rejected_roi,0.000
280,0,0,0,rejected_roi,0.000
281,0,0,0,rejected_roi,0.000
282,0,0,0,rejected_roi,0.000
283,0,0,0,rejected_roi,0.000
284,0,0,0,rejected_roi,0.000
285,0,0,0,rejected_roi,0.000
286,0,0,0,rejected_roi,0.000
287,1,763,226,refined,0.800
288,1,765,233,refined,0.800
289,1,725,261,refined,0.800
290,1,683,286,refined,0.800
291,1,646,306,refined,0.800
292,1,617,324,refined,0.792
293,1,591,341,refined,0.800
294,1,568,355,refined,0.800
295,1,545,372,refined,0.716
296,1,526,386,refined,0.800
297,1,508,400,refined,0.720
298,1,491,415,refined,0.754
299,1,476,430,refined,0.684
300,1,459,445,refined,0.600
301,1,446,459,refined,0.629
302,1,431,475,refined,0.598
303,1,419,492,refined,0.553
304,1,406,507,refined,0.609
305,1,396,522,refined,0.586
306,1,390,518,interp,0.250
307,1,385,513,refined,0.594
308,1,393,482,refined,0.540
309,1,404,459,refined,0.594
310,1,413,438,refined,0.557
311,1,415,419,refined,0.527
312,1,420,404,refined,0.756
313,1,423,391,refined,0.698
314,1,428,379,refined,0.800
315,1,432,371,refined,0.800
316,1,435,362,refined,0.753
317,1,438,357,refined,0.800
318,1,440,351,refined,0.800
319,1,443,347,refined,0.800
320,1,447,344,refined,0.800
321,1,447,342,refined,0.800
322,1,450,340,refined,0.800
323,1,453,341,refined,0.800
324,1,455,341,refined,0.800
325,1,457,343,refined,0.800
326,1,461,344,refined,0.800
327,1,462,348,refined,0.800
328,1,466,353,refined,0.800
329,1,465,357,refined,0.800
330,1,469,362,refined,0.800
331,1,473,370,refined,0.800
332,1,474,377,refined,0.800
333,1,477,384,refined,0.800
334,1,478,392,refined,0.800
335,1,479,401,refined,0.800
336,1,480,408,refined,0.800
337,1,502,403,refined,0.666
338,1,517,381,refined,0.800
339,1,536,361,refined,0.737
340,1,551,344,refined,0.800
341,1,564,329,refined,0.654
342,1,577,319,refined,0.742
343,1,592,310,refined,0.700
344,1,601,300,refined,0.734
345,1,612,294,refined,0.800
346,1,623,288,refined,0.800
347,1,632,284,refined,0.800
348,1,640,280,refined,0.800
349,1,650,277,refined,0.800
350,1,657,277,refined,0.800
351,1,667,278,refined,0.800
352,1,675,278,refined,0.800
353,1,682,280,refined,0.800
354,1,690,283,refined,0.800
355,1,695,287,refined,0.800
356,1,703,294,refined,0.800
357,1,709,299,refined,0.800
358,1,714,306,refined,0.800
359,1,722,316,refined,0.640
360,1,727,324,refined,0.800
361,1,732,333,refined,0.800
362,1,737,346,refined,0.800
363,1,741,356,refined,0.800
364,1,746,371,refined,0.800
365,1,750,383,refined,0.800
366,1,753,398,refined,0.800
367,1,757,413,refined,0.800
368,1,761,428,refined,0.639
369,1,764,446,refined,0.625
370,1,767,462,refined,0.628
371,1,768,464,interp,0.250
372,1,770,465,refined,0.576
373,1,764,439,refined,0.503
374,1,760,414,refined,0.641
375,1,757,392,refined,0.689
376,1,754,377,refined,0.800
377,1,751,365,refined,0.800
378,1,749,354,refined,0.800
379,1,746,346,refined,0.800
380,1,744,339,refined,0.800
381,1,743,334,refined,0.800
382,1,740,330,refined,0.800
383,1,741,328,refined,0.737
384,1,739,327,refined,0.683
385,1,738,326,refined,0.611
386,1,737,326,refined,0.595
387,1,735,329,refined,0.669
388,1,735,330,refined,0.723
389,1,735,334,refined,0.789
390,1,734,338,refined,0.800
391,1,734,342,refined,0.800
392,1,734,346,refined,0.800
393,1,734,352,refined,0.800
394,1,734,360,refined,0.800
395,1,733,367,refined,0.800
396,1,734,375,refined,0.800
397,1,733,383,refined,0.800
398,1,734,392,refined,0.800
399,1,734,403,refined,0.746
400,1,734,412,refined,0.800
401,1,716,407,interp,0.250
402,1,699,402,interp,0.250
403,1,682,397,interp,0.250
404,1,664,392,refined,0.800
405,1,650,389,refined,0.800
406,1,633,385,refined,0.800
407,1,619,383,refined,0.800
408,1,604,381,refined,0.800
409,1,591,380,refined,0.800
410,1,579,381,refined,0.800
411,1,565,383,refined,0.800
412,1,554,386,refined,0.800
413,1,542,390,refined,0.800
414,1,530,396,refined,0.786
415,1,515,402,refined,0.595
416,1,508,407,refined,0.750
417,1,500,410,refined,0.704
418,1,497,415,refined,0.766
419,1,493,417,refined,0.732
