frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
0,0.000000,near,1,749.000,565.000,4.229054,10.032101,709.812,384.980,780.677,583.328,0.901545,detected
0,0.000000,far,2,626.000,407.000,2.786023,1.160261,595.109,284.000,668.221,419.596,0.900623,detected
1,0.033367,near,1,749.000,566.000,4.228731,10.067694,709.103,385.244,779.927,583.408,0.904481,detected
1,0.033367,far,2,626.000,406.000,2.783461,1.075401,595.120,284.004,668.329,419.776,0.904735,detected
2,0.066733,near,1,749.000,565.000,4.229054,10.032101,708.437,385.066,779.278,583.066,0.910473,detected
2,0.066733,far,2,626.000,407.000,2.786023,1.160261,595.278,284.001,668.662,420.143,0.906136,detected
3,0.100100,near,1,747.000,565.000,4.210550,10.032627,706.956,385.008,777.981,582.980,0.918769,detected
3,0.100100,far,2,626.000,406.000,2.783461,1.075401,595.676,284.000,669.184,420.509,0.904568,detected
4,0.133467,near,1,747.000,565.000,4.210550,10.032627,706.026,384.839,777.359,582.913,0.924912,detected
4,0.133467,far,2,626.000,407.000,2.786023,1.160261,595.435,284.000,668.879,420.491,0.904971,detected
5,0.166834,near,1,747.000,566.000,4.210256,10.068219,705.432,384.851,777.110,582.999,0.925612,detected
5,0.166834,far,2,626.000,406.000,2.783461,1.075401,595.488,284.000,668.849,420.471,0.904617,detected
6,0.200200,near,1,746.000,566.000,4.201018,10.068482,704.468,384.763,776.564,582.820,0.927034,detected
6,0.200200,far,2,626.000,406.000,2.783461,1.075401,595.458,284.000,668.753,420.519,0.904567,detected
7,0.233567,near,1,746.000,566.000,4.201018,10.068482,702.720,384.676,775.495,582.853,0.926919,detected
7,0.233567,far,2,626.000,406.000,2.783461,1.075401,595.220,284.000,668.357,420.434,0.905335,detected
8,0.266934,near,1,746.000,567.000,4.200738,10.103964,701.155,384.528,774.760,582.962,0.928331,detected
8,0.266934,far,2,626.000,406.000,2.783461,1.075401,595.175,284.000,668.162,420.358,0.903967,detected
9,0.300300,near,1,746.000,567.000,4.200738,10.103964,699.697,384.496,774.206,583.127,0.926356,detected
9,0.300300,far,2,626.000,406.000,2.783461,1.075401,595.431,284.000,668.159,420.314,0.903353,detected
10,0.333667,near,1,746.000,566.000,4.201018,10.068482,698.093,384.459,773.505,583.212,0.927223,detected
10,0.333667,far,2,627.000,406.000,2.795778,1.074981,595.432,284.000,667.904,420.209,0.900574,detected
11,0.367034,near,1,746.000,567.000,4.200738,10.103964,697.374,384.512,773.433,583.179,0.926143,detected
11,0.367034,far,2,627.000,406.000,2.795778,1.074981,595.490,284.000,667.740,420.216,0.900463,detected
